id,age,job,marital,education,default,balance,housing,loan,contact,day,month,duration,campaign,pdays,previous,poutcome,y
992498,30,management,single,tertiary,no,24,no,no,cellular,25,aug,63,4,-1,0,unknown,0
992500,32,technician,married,secondary,no,564,no,yes,cellular,28,aug,88,2,-1,0,unknown,0
992504,34,technician,single,secondary,no,0,no,no,cellular,22,aug,70,2,-1,0,unknown,0
992509,39,blue-collar,married,primary,no,447,yes,no,unknown,7,may,102,1,-1,0,unknown,0
992512,51,technician,married,secondary,no,9,no,no,cellular,31,jul,85,4,-1,0,unknown,0
992524,52,services,divorced,secondary,no,1147,yes,yes,unknown,21,may,87,1,-1,0,unknown,0
992530,35,technician,single,secondary,no,0,no,no,cellular,26,aug,81,14,-1,0,unknown,0
992531,50,blue-collar,married,secondary,no,7,no,no,cellular,20,aug,123,2,-1,0,unknown,0
992533,46,services,married,primary,no,-7,no,no,unknown,20,jun,85,2,-1,0,unknown,0
992538,29,blue-collar,married,secondary,no,-63,yes,no,unknown,28,may,104,3,-1,0,unknown,0
992540,32,blue-collar,divorced,primary,no,528,yes,no,cellular,11,may,72,3,369,2,failure,0
992541,45,blue-collar,married,primary,no,6,no,no,cellular,25,aug,64,4,-1,0,unknown,0
992546,51,technician,married,secondary,no,15,yes,yes,cellular,8,jul,92,4,-1,0,unknown,0
992547,35,blue-collar,married,primary,no,6,yes,no,unknown,13,may,143,3,-1,0,unknown,0
992550,39,technician,single,tertiary,no,11,no,no,cellular,29,aug,64,2,-1,0,unknown,0
992553,41,blue-collar,married,secondary,no,2945,yes,no,cellular,13,may,121,1,370,1,failure,0
992554,24,student,single,primary,no,442,no,no,cellular,5,jun,917,1,-1,0,unknown,1
992555,36,management,single,tertiary,no,-78,no,no,cellular,28,aug,60,10,-1,0,unknown,0
992556,41,blue-collar,married,unknown,no,-301,yes,yes,unknown,27,may,123,3,-1,0,unknown,0
992559,49,technician,married,secondary,no,-18,no,no,cellular,25,aug,121,4,-1,0,unknown,0
992577,52,technician,married,secondary,no,-732,yes,no,unknown,13,may,136,1,-1,0,unknown,0
992591,67,retired,married,tertiary,no,1146,no,no,cellular,12,aug,263,2,184,5,success,1
992594,34,management,single,tertiary,no,-359,no,no,cellular,29,aug,59,6,-1,0,unknown,0
992598,48,housemaid,married,primary,no,1678,no,no,unknown,17,jun,64,2,-1,0,unknown,0
992607,38,technician,married,secondary,no,657,no,yes,cellular,16,nov,261,2,94,2,success,1
992613,56,blue-collar,married,secondary,no,420,yes,no,unknown,6,may,125,2,-1,0,unknown,0
992620,35,technician,single,tertiary,no,0,no,no,cellular,28,aug,88,7,-1,0,unknown,0
992644,45,services,divorced,secondary,yes,1333,yes,no,cellular,18,nov,72,1,-1,0,unknown,0
992660,45,management,single,secondary,no,576,yes,no,cellular,31,jul,96,2,-1,0,unknown,0
992673,61,technician,married,secondary,no,572,no,no,cellular,27,apr,321,1,-1,0,unknown,1
992688,33,technician,married,secondary,no,0,no,no,cellular,25,aug,70,4,-1,0,unknown,0
992695,50,retired,married,secondary,no,-158,yes,no,cellular,31,jul,109,6,-1,0,unknown,0
992708,60,admin.,married,secondary,no,1055,no,no,cellular,29,aug,81,5,-1,0,unknown,0
992711,69,retired,married,secondary,no,0,no,no,cellular,22,apr,416,1,-1,0,unknown,1
992715,57,management,married,tertiary,no,10583,no,no,cellular,25,sep,272,1,97,6,success,1
992718,51,blue-collar,married,secondary,no,-1,yes,no,unknown,30,may,153,2,-1,0,unknown,0
992721,42,services,married,secondary,yes,-571,yes,yes,cellular,17,nov,56,1,129,20,other,0
992739,51,blue-collar,married,primary,no,-12,yes,no,cellular,25,aug,112,6,-1,0,unknown,0
992760,43,admin.,married,secondary,no,0,yes,no,unknown,8,may,81,7,-1,0,unknown,0
992768,52,technician,married,primary,no,-69,yes,yes,unknown,26,may,135,1,-1,0,unknown,0
992785,42,services,married,secondary,no,14,yes,yes,cellular,7,may,102,1,-1,0,unknown,0
992793,33,technician,married,tertiary,no,0,yes,no,unknown,30,may,72,5,-1,0,unknown,0
992802,27,management,single,tertiary,no,3585,no,no,cellular,27,jul,589,1,181,2,success,1
992804,33,blue-collar,married,secondary,no,-206,yes,no,unknown,27,may,112,3,-1,0,unknown,0
992808,40,student,single,unknown,no,145,yes,no,unknown,5,may,75,1,-1,0,unknown,0
992810,37,management,married,tertiary,no,488,yes,no,unknown,5,may,92,2,-1,0,unknown,0
992825,46,self-employed,married,secondary,no,46,no,no,cellular,28,aug,86,10,-1,0,unknown,0
992831,50,blue-collar,married,secondary,no,616,no,no,cellular,25,aug,72,4,-1,0,unknown,0
992846,35,management,married,tertiary,no,675,no,yes,cellular,27,aug,60,7,-1,0,unknown,0
992847,42,blue-collar,married,secondary,no,-100,yes,yes,cellular,13,may,106,2,-1,0,unknown,0
992850,27,management,single,tertiary,no,1279,no,no,cellular,27,may,639,1,98,1,success,1
992874,38,blue-collar,married,primary,no,0,yes,no,unknown,16,may,126,3,-1,0,unknown,0
992875,50,technician,married,secondary,no,0,no,no,cellular,26,aug,68,2,-1,0,unknown,0
992884,45,technician,divorced,secondary,no,686,no,yes,cellular,25,aug,74,3,-1,0,unknown,0
992886,38,technician,married,tertiary,no,3293,no,no,cellular,3,jul,1576,1,-1,0,unknown,1
992889,47,services,married,secondary,no,887,yes,no,unknown,21,may,103,3,-1,0,unknown,0
992902,53,blue-collar,divorced,primary,no,-19,no,no,unknown,11,jun,70,1,-1,0,unknown,0
992910,41,technician,divorced,secondary,no,-329,yes,no,unknown,9,may,74,1,-1,0,unknown,0
992925,53,technician,married,tertiary,no,0,no,no,cellular,21,oct,467,1,182,2,success,1
992926,37,blue-collar,married,secondary,no,0,no,yes,cellular,14,jul,90,2,-1,0,unknown,0
992931,32,blue-collar,married,secondary,no,-6,yes,no,unknown,23,may,193,1,-1,0,unknown,0
992934,44,management,married,tertiary,no,511,yes,no,telephone,17,jul,71,5,-1,0,unknown,0
992937,41,admin.,married,secondary,no,586,yes,no,unknown,14,may,107,3,-1,0,unknown,0
992940,40,management,divorced,tertiary,no,-90,yes,yes,cellular,18,nov,90,1,-1,0,unknown,0
992941,30,blue-collar,married,primary,no,0,yes,yes,unknown,5,may,127,1,-1,0,unknown,0
992946,49,management,single,tertiary,no,-199,yes,no,cellular,24,jul,81,1,-1,0,unknown,0
992961,32,admin.,married,secondary,no,0,no,no,unknown,23,may,82,2,-1,0,unknown,0
992969,58,technician,single,secondary,no,1686,yes,no,unknown,2,jun,123,6,-1,0,unknown,0
992973,38,management,married,tertiary,no,-1490,no,yes,cellular,7,jul,82,1,-1,0,unknown,0
992977,25,blue-collar,married,secondary,no,147,no,no,cellular,5,jun,449,1,94,1,success,1
992986,27,management,single,tertiary,no,13014,no,no,cellular,21,apr,757,1,-1,0,unknown,1
992989,46,admin.,divorced,secondary,no,-333,yes,no,unknown,27,may,105,1,-1,0,unknown,0
992996,45,management,divorced,tertiary,no,-32,yes,no,unknown,29,may,61,2,-1,0,unknown,0
993002,31,technician,single,secondary,no,447,yes,no,unknown,6,may,124,2,-1,0,unknown,0
993014,50,blue-collar,married,primary,no,1203,yes,yes,unknown,29,may,135,2,-1,0,unknown,0
993020,41,technician,married,secondary,no,641,yes,no,unknown,5,may,5,1,-1,0,unknown,0
993023,59,housemaid,married,primary,no,37,no,yes,unknown,6,jun,36,1,-1,0,unknown,0
993037,30,admin.,married,secondary,no,664,yes,no,unknown,26,may,1363,2,-1,0,unknown,1
993038,55,technician,married,primary,no,517,yes,yes,unknown,16,may,5,7,-1,0,unknown,0
993039,30,admin.,married,secondary,no,-732,yes,yes,unknown,28,may,61,5,-1,0,unknown,0
993044,32,technician,married,secondary,no,507,no,no,cellular,28,aug,77,22,-1,0,unknown,0
993051,44,unemployed,married,secondary,no,759,yes,no,unknown,6,jun,123,2,-1,0,unknown,0
993054,51,blue-collar,married,primary,no,11,no,no,cellular,20,aug,64,2,-1,0,unknown,0
993056,35,services,single,secondary,no,893,no,no,cellular,18,feb,1630,1,-1,0,unknown,1
993057,32,blue-collar,single,secondary,no,-119,yes,no,cellular,22,jul,61,3,-1,0,unknown,0
993059,39,blue-collar,married,secondary,no,1160,no,yes,unknown,17,jun,65,2,-1,0,unknown,0
993060,41,blue-collar,married,primary,no,880,yes,no,unknown,26,may,51,8,-1,0,unknown,0
993063,42,unemployed,married,secondary,no,-890,yes,no,unknown,26,may,107,3,-1,0,unknown,0
993064,42,management,divorced,unknown,no,0,yes,yes,cellular,30,jul,61,2,-1,0,unknown,0
993066,36,blue-collar,single,primary,no,0,no,no,unknown,18,jun,59,4,-1,0,unknown,0
993081,30,management,single,tertiary,no,1521,no,no,cellular,13,aug,1184,2,-1,0,unknown,1
993087,35,technician,married,secondary,no,0,yes,no,unknown,5,may,105,1,-1,0,unknown,0
993089,38,management,married,tertiary,no,715,yes,no,cellular,11,may,65,1,-1,0,unknown,0
993100,33,blue-collar,married,unknown,no,-619,yes,no,unknown,29,may,198,1,-1,0,unknown,0
993105,46,self-employed,married,tertiary,no,15,no,no,cellular,28,jan,66,1,-1,0,unknown,0
993107,31,management,single,tertiary,no,696,no,no,cellular,12,aug,984,2,-1,0,unknown,1
993115,52,admin.,married,secondary,no,437,yes,no,cellular,17,nov,65,3,-1,0,unknown,0
993117,48,blue-collar,married,secondary,no,-267,yes,yes,cellular,21,jul,89,1,-1,0,unknown,0
993126,49,blue-collar,married,primary,no,0,yes,yes,cellular,30,jan,72,2,2,3,other,0
993130,39,blue-collar,married,secondary,no,1109,yes,yes,unknown,20,jun,83,3,-1,0,unknown,0
993132,26,management,single,tertiary,no,1185,no,no,cellular,14,oct,716,1,183,3,success,1
993138,43,blue-collar,married,secondary,no,-256,yes,yes,unknown,27,may,136,1,-1,0,unknown,0
993163,32,management,married,tertiary,no,-255,yes,no,unknown,9,may,98,6,-1,0,unknown,0
993167,22,student,single,secondary,no,1625,no,no,cellular,19,feb,242,5,-1,0,unknown,1
993168,32,technician,married,secondary,no,17,no,no,cellular,27,aug,123,4,-1,0,unknown,0
993172,53,management,married,tertiary,no,759,yes,no,unknown,28,may,97,1,-1,0,unknown,0
993179,51,blue-collar,married,secondary,no,558,yes,no,unknown,15,may,123,1,-1,0,unknown,0
993183,46,blue-collar,married,secondary,no,0,no,no,cellular,27,aug,124,4,-1,0,unknown,0
993194,33,services,married,secondary,no,-325,yes,no,unknown,27,may,109,4,-1,0,unknown,0
993196,32,services,married,secondary,no,3173,yes,no,unknown,21,may,123,3,-1,0,unknown,0
993204,32,blue-collar,married,secondary,no,-312,yes,no,unknown,21,may,201,2,-1,0,unknown,0
993214,25,student,single,primary,no,0,no,no,cellular,30,apr,562,1,85,4,success,1
993223,48,blue-collar,married,secondary,no,2697,yes,yes,unknown,19,may,105,1,-1,0,unknown,0
993227,41,blue-collar,married,secondary,no,825,yes,yes,unknown,8,may,143,3,-1,0,unknown,0
993229,61,management,married,tertiary,no,993,yes,no,cellular,2,feb,181,2,95,2,success,1
993240,57,entrepreneur,married,secondary,no,478,yes,no,unknown,27,may,70,6,-1,0,unknown,0
993255,32,management,single,tertiary,no,536,yes,no,cellular,29,oct,255,1,176,4,success,1
993258,41,blue-collar,married,primary,no,-312,yes,yes,unknown,4,jun,124,4,-1,0,unknown,0
993261,34,blue-collar,married,primary,no,-691,yes,no,unknown,2,jun,81,5,-1,0,unknown,0
993263,32,technician,married,secondary,no,-119,yes,no,cellular,28,jul,84,3,-1,0,unknown,0
993273,59,retired,married,primary,no,-75,yes,no,unknown,26,may,125,1,-1,0,unknown,0
993275,19,student,single,secondary,no,3472,no,no,cellular,20,oct,261,3,92,2,success,1
993279,46,management,married,tertiary,no,12,yes,no,cellular,11,jul,86,2,-1,0,unknown,0
993289,54,housemaid,married,secondary,no,-199,yes,no,unknown,8,may,49,1,-1,0,unknown,0
993303,39,technician,married,secondary,no,4,no,no,cellular,20,aug,71,4,-1,0,unknown,0
993315,42,management,married,tertiary,no,-499,yes,no,cellular,31,jul,81,4,-1,0,unknown,0
993319,60,technician,married,secondary,no,9,no,no,cellular,22,aug,80,2,-1,0,unknown,0
993323,60,retired,married,primary,no,-2,yes,yes,unknown,29,may,122,2,-1,0,unknown,0
993324,48,unemployed,married,tertiary,no,2801,no,no,cellular,16,feb,1110,2,-1,0,unknown,1
993329,32,technician,single,tertiary,no,4951,no,no,cellular,5,mar,251,1,-1,0,unknown,1
993334,34,management,married,tertiary,no,830,no,no,cellular,21,nov,1452,2,-1,0,unknown,1
993341,38,unemployed,single,primary,no,603,yes,no,unknown,20,may,67,5,-1,0,unknown,0
993353,31,services,married,secondary,no,12,no,yes,unknown,4,jul,87,3,-1,0,unknown,0
993356,46,blue-collar,divorced,secondary,no,-18,yes,no,unknown,8,may,117,1,-1,0,unknown,0
993383,32,blue-collar,married,primary,no,49,no,no,unknown,3,jul,92,3,-1,0,unknown,0
993388,45,technician,married,secondary,no,0,no,no,telephone,29,aug,63,2,-1,0,unknown,0
993396,34,technician,single,secondary,no,1313,yes,no,unknown,28,may,66,11,-1,0,unknown,0
993397,31,blue-collar,married,primary,no,3,yes,no,unknown,30,may,102,9,-1,0,unknown,0
993399,54,entrepreneur,married,primary,no,1362,no,no,cellular,21,nov,76,9,-1,0,unknown,0
993407,46,blue-collar,married,primary,no,-10,no,yes,cellular,18,jul,92,3,-1,0,unknown,0
993423,45,technician,married,secondary,no,0,no,no,unknown,16,jun,61,3,-1,0,unknown,0
993425,39,management,divorced,tertiary,no,0,yes,no,cellular,11,jul,1488,2,-1,0,unknown,1
993431,58,services,divorced,primary,no,-1,yes,no,unknown,29,may,144,2,-1,0,unknown,0
993434,33,blue-collar,married,secondary,no,162,yes,no,unknown,20,may,5,1,-1,0,unknown,0
993436,39,services,married,secondary,no,-37,no,no,unknown,6,jun,81,2,-1,0,unknown,0
993441,62,blue-collar,married,secondary,no,3370,no,no,cellular,26,apr,216,2,181,2,success,1
993442,31,admin.,married,secondary,no,0,yes,yes,unknown,20,may,97,1,-1,0,unknown,0
993446,49,technician,married,secondary,no,0,no,no,cellular,19,aug,91,2,-1,0,unknown,0
993456,36,blue-collar,married,secondary,no,456,yes,no,cellular,11,may,87,1,-1,0,unknown,0
993462,36,management,married,tertiary,no,16992,yes,yes,unknown,29,may,79,5,-1,0,unknown,0
993472,47,technician,married,secondary,no,-17,no,no,cellular,7,aug,85,2,-1,0,unknown,0
993500,44,entrepreneur,married,secondary,no,0,yes,no,unknown,9,may,129,3,-1,0,unknown,0
993502,58,self-employed,married,secondary,no,1055,yes,yes,cellular,18,nov,122,4,-1,0,unknown,0
993505,49,management,divorced,tertiary,no,-201,yes,no,cellular,19,aug,63,2,-1,0,unknown,0
993506,24,management,single,tertiary,no,9405,no,no,cellular,18,mar,150,1,-1,0,unknown,1
993508,45,blue-collar,married,secondary,no,-56,yes,yes,unknown,2,jun,130,3,-1,0,unknown,0
993521,40,blue-collar,married,secondary,no,-8,yes,no,unknown,5,may,178,1,-1,0,unknown,0
993524,52,services,married,primary,yes,-1036,no,no,unknown,12,jun,78,2,-1,0,unknown,0
993533,51,services,married,secondary,no,0,yes,no,unknown,12,may,73,3,-1,0,unknown,0
993539,40,technician,married,secondary,no,77,yes,yes,unknown,13,may,111,1,-1,0,unknown,0
993540,34,services,married,secondary,no,-90,yes,no,unknown,21,may,125,1,-1,0,unknown,0
993550,28,technician,married,secondary,no,25,yes,no,cellular,6,may,124,1,-1,0,unknown,0
993553,38,admin.,married,secondary,no,-17,no,no,cellular,28,aug,86,4,-1,0,unknown,0
993557,36,technician,married,tertiary,no,5252,no,no,cellular,2,jun,667,1,-1,0,unknown,1
993558,34,unemployed,married,secondary,no,7,no,no,cellular,31,jul,89,1,-1,0,unknown,0
993559,54,services,married,secondary,no,0,no,yes,cellular,29,jul,80,3,-1,0,unknown,0
993562,47,blue-collar,married,secondary,no,0,yes,yes,cellular,25,aug,93,7,-1,0,unknown,0
993566,84,retired,married,secondary,no,81204,no,no,telephone,15,jun,390,1,93,1,success,1
993574,44,blue-collar,married,primary,yes,-1661,yes,no,cellular,18,jul,71,4,-1,0,unknown,0
993576,39,management,married,tertiary,no,594,yes,no,unknown,29,may,90,3,-1,0,unknown,0
993581,54,technician,married,secondary,no,1354,no,no,cellular,25,aug,82,7,-1,0,unknown,0
993592,53,services,married,primary,no,-124,yes,yes,cellular,26,aug,88,8,-1,0,unknown,0
993596,48,technician,married,secondary,no,2089,yes,yes,unknown,15,may,93,1,-1,0,unknown,0
993606,46,blue-collar,married,secondary,no,641,yes,no,unknown,15,may,129,2,-1,0,unknown,0
993618,59,retired,married,secondary,no,0,no,no,cellular,23,apr,408,2,-1,0,unknown,1
993619,42,management,married,secondary,no,439,no,no,cellular,31,jul,76,3,-1,0,unknown,0
993621,39,blue-collar,married,unknown,no,-735,yes,no,unknown,20,jun,6,2,-1,0,unknown,0
993622,35,management,married,tertiary,no,-941,yes,yes,cellular,2,feb,71,1,-1,0,unknown,0
993631,51,management,married,tertiary,no,-1,yes,no,cellular,19,nov,77,3,-1,0,unknown,0
993638,40,blue-collar,married,primary,no,454,yes,no,unknown,2,jun,112,1,-1,0,unknown,0
993639,32,admin.,married,tertiary,no,0,yes,no,cellular,28,jul,73,3,-1,0,unknown,0
993645,46,blue-collar,married,primary,no,24,yes,yes,unknown,5,may,178,1,-1,0,unknown,0
993657,30,blue-collar,married,secondary,no,-5,yes,no,unknown,15,may,182,1,-1,0,unknown,0
993678,42,technician,married,secondary,no,0,no,no,cellular,26,aug,68,8,-1,0,unknown,0
993688,47,housemaid,married,primary,no,1285,yes,no,cellular,21,jul,82,2,-1,0,unknown,0
993689,75,retired,married,secondary,no,323,no,no,cellular,29,sep,631,1,182,1,success,1
993693,37,admin.,married,secondary,no,0,no,no,unknown,17,jun,77,1,-1,0,unknown,0
993697,37,unemployed,married,secondary,no,0,yes,no,cellular,10,jul,73,1,-1,0,unknown,0
993700,33,services,married,secondary,no,-90,no,no,cellular,28,jan,71,1,-1,0,unknown,0
993702,49,housemaid,married,primary,no,216,yes,no,cellular,13,aug,73,2,-1,0,unknown,0
993704,41,blue-collar,married,unknown,no,-637,yes,no,unknown,29,may,173,1,-1,0,unknown,0
993705,33,blue-collar,single,secondary,no,438,yes,no,unknown,7,may,103,3,-1,0,unknown,0
993708,32,services,single,primary,no,3079,yes,no,unknown,26,may,121,1,-1,0,unknown,0
993715,32,blue-collar,married,secondary,no,-521,yes,yes,unknown,23,may,106,1,-1,0,unknown,0
993725,37,technician,married,tertiary,no,0,no,no,cellular,27,aug,71,4,-1,0,unknown,0
993729,31,technician,single,tertiary,no,15,no,no,cellular,19,aug,81,2,-1,0,unknown,0
993736,39,blue-collar,married,secondary,no,-18,yes,no,unknown,3,jun,86,12,-1,0,unknown,0
993744,30,management,married,tertiary,no,0,no,no,cellular,22,aug,84,9,-1,0,unknown,0
993745,38,admin.,single,secondary,no,786,yes,no,unknown,29,may,95,2,-1,0,unknown,0
993754,55,technician,married,secondary,no,-119,yes,yes,unknown,7,may,139,3,-1,0,unknown,0
993756,48,services,married,secondary,no,-158,no,no,cellular,26,aug,114,2,-1,0,unknown,0
993759,38,management,single,tertiary,no,733,yes,yes,unknown,16,may,83,4,-1,0,unknown,0
993766,56,admin.,divorced,secondary,no,-209,no,yes,cellular,23,jul,90,1,-1,0,unknown,0
993768,52,management,married,tertiary,no,583,no,no,cellular,18,jun,485,1,92,2,success,1
993769,34,admin.,divorced,secondary,no,-175,yes,no,unknown,27,may,151,1,-1,0,unknown,0
993780,35,self-employed,single,tertiary,no,5462,no,no,cellular,5,apr,495,1,97,3,success,1
993789,49,blue-collar,married,unknown,no,0,yes,no,unknown,8,may,145,1,-1,0,unknown,0
993790,35,blue-collar,married,primary,no,523,yes,no,cellular,17,apr,71,1,-1,0,unknown,0
993794,29,management,married,tertiary,no,3310,no,no,cellular,26,may,1064,2,-1,0,unknown,1
993799,40,blue-collar,married,primary,no,674,yes,no,unknown,14,may,6,1,-1,0,unknown,0
993826,29,student,single,secondary,no,952,no,no,cellular,2,mar,215,1,91,5,success,1
993829,42,management,married,tertiary,no,36,no,no,cellular,26,aug,70,3,-1,0,unknown,0
993830,26,student,single,secondary,no,620,no,no,cellular,9,sep,210,1,92,1,success,1
993839,55,blue-collar,married,primary,no,16,yes,no,unknown,16,may,105,3,-1,0,unknown,0
993840,32,technician,married,secondary,no,-732,yes,no,cellular,18,jul,76,3,-1,0,unknown,0
993858,57,housemaid,married,tertiary,no,0,yes,no,cellular,21,jul,68,3,-1,0,unknown,0
993861,57,management,divorced,tertiary,no,0,yes,no,unknown,5,may,50,1,-1,0,unknown,0
993867,27,management,married,tertiary,no,677,yes,no,unknown,30,may,72,8,-1,0,unknown,0
993870,40,management,married,secondary,no,730,yes,yes,cellular,14,may,77,1,358,2,failure,0
993871,42,technician,married,secondary,no,0,no,no,cellular,21,aug,85,4,-1,0,unknown,0
993885,54,technician,married,secondary,no,0,no,no,cellular,28,aug,88,6,-1,0,unknown,0
993889,44,self-employed,married,primary,no,581,yes,no,cellular,19,aug,68,4,-1,0,unknown,0
993892,57,services,married,secondary,no,841,yes,no,unknown,16,may,125,3,-1,0,unknown,0
